Classificador,Média,RMS,Maximo,Mínimo,Desvio Padrão,Variância
5,2.57E-05,0.005894538,0.0234375,-0.023040771,0.0058946,3.47E-05
1,2.59E-05,0.00182433,0.01348877,-0.009948731,0.001824183,3.33E-06
5,2.45E-05,0.005691084,0.023925781,-0.024017334,0.005691145,3.24E-05
1,2.57E-05,0.001827307,0.01385498,-0.010650635,0.001827163,3.34E-06
5,2.24E-05,0.005650362,0.02230835,-0.023010254,0.005650431,3.19E-05
1,2.64E-05,0.001812757,0.013977051,-0.00970459,0.001812601,3.29E-06
5,2.30E-05,0.005438436,0.022644043,-0.01940918,0.005438496,2.96E-05
1,2.66E-05,0.001880686,0.014984131,-0.012664795,0.001880535,3.54E-06
5,2.39E-05,0.005115177,0.028076172,-0.019195557,0.005115223,2.62E-05
1,2.54E-05,0.001870181,0.016937256,-0.014068604,0.001870046,3.50E-06
5,2.39E-05,0.004827343,0.018981934,-0.022491455,0.00482738,2.33E-05
1,2.57E-05,0.001853137,0.012023926,-0.010284424,0.001852996,3.43E-06
5,2.44E-05,0.004577757,0.020324707,-0.018371582,0.004577784,2.10E-05
1,2.53E-05,0.001810766,0.012542725,-0.010772705,0.001810625,3.28E-06
5,2.69E-05,0.004127825,0.017608643,-0.016723633,0.00412782,1.70E-05
1,2.62E-05,0.001790145,0.012664795,-0.010620117,0.001789989,3.20E-06
5,2.13E-05,0.003889618,0.020904541,-0.016113281,0.003889638,1.51E-05
1,2.64E-05,0.001802954,0.012908936,-0.011016846,0.001802797,3.25E-06
5,2.58E-05,0.003423129,0.022491455,-0.013580322,0.0034231,1.17E-05
1,2.59E-05,0.001800956,0.011535645,-0.009948731,0.001800806,3.24E-06
5,2.58E-05,0.003297028,0.016113281,-0.011962891,0.003296994,1.09E-05
1,2.52E-05,0.001815898,0.014099121,-0.012237549,0.00181576,3.30E-06
5,2.35E-05,0.003629381,0.017028809,-0.015289307,0.003629377,1.32E-05
1,2.78E-05,0.001806859,0.013824463,-0.009643555,0.001806682,3.26E-06
5,2.54E-05,0.003793479,0.019012451,-0.031188965,0.003793469,1.44E-05
1,2.52E-05,0.001786472,0.012390137,-0.010131836,0.001786331,3.19E-06
5,2.37E-05,0.003274447,0.015716553,-0.015686035,0.003274426,1.07E-05
1,2.67E-05,0.001799042,0.013519287,-0.01071167,0.00179888,3.24E-06
5,2.58E-05,0.00271227,0.01385498,-0.01184082,0.002712201,7.36E-06
1,2.54E-05,0.001858591,0.012451172,-0.009979248,0.001858455,3.45E-06
5,2.48E-05,0.002650365,0.015258789,-0.011413574,0.002650302,7.02E-06
1,2.67E-05,0.001827339,0.013458252,-0.00958252,0.001827181,3.34E-06
5,2.62E-05,0.002252952,0.013427734,-0.011230469,0.002252845,5.08E-06
1,2.64E-05,0.00185587,0.015228271,-0.011413574,0.001855719,3.44E-06
5,2.30E-05,0.003219454,0.019622803,-0.020324707,0.003219436,1.04E-05
1,2.54E-05,0.001823077,0.014923096,-0.010986328,0.001822937,3.32E-06
5,2.28E-05,0.003320328,0.017669678,-0.015777588,0.003320317,1.10E-05
1,2.60E-05,0.001834354,0.014923096,-0.009796143,0.001834207,3.36E-06
5,2.72E-05,0.003423134,0.019195557,-0.01348877,0.003423094,1.17E-05
1,2.58E-05,0.001816296,0.013580322,-0.0105896,0.001816149,3.30E-06
5,2.17E-05,0.003306989,0.016082764,-0.015319824,0.003306984,1.09E-05
1,2.59E-05,0.001821743,0.011657715,-0.010498047,0.001821594,3.32E-06
5,2.65E-05,0.003132349,0.017272949,-0.018218994,0.003132299,9.81E-06
1,2.54E-05,0.001814119,0.012145996,-0.012664795,0.001813978,3.29E-06
5,2.48E-05,0.003555934,0.016052246,-0.015625,0.003555919,1.26E-05
1,2.49E-05,0.001817678,0.013183594,-0.009094238,0.001817545,3.30E-06
5,2.12E-05,0.003573928,0.01574707,-0.015625,0.003573936,1.28E-05
1,2.64E-05,0.001796816,0.014068604,-0.010498047,0.001796658,3.23E-06
5,2.74E-05,0.00371311,0.017150879,-0.014282227,0.003713084,1.38E-05
1,2.56E-05,0.001788193,0.013305664,-0.009643555,0.001788046,3.20E-06
5,2.51E-05,0.004080209,0.021179199,-0.016418457,0.004080213,1.66E-05
1,2.56E-05,0.001766929,0.013580322,-0.009490967,0.001766779,3.12E-06
5,2.38E-05,0.003884012,0.016937256,-0.014801025,0.003884017,1.51E-05
1,2.54E-05,0.001787087,0.014160156,-0.010131836,0.001786942,3.19E-06
5,2.18E-05,0.003297839,0.015228271,-0.018951416,0.003297833,1.09E-05
1,2.59E-05,0.001780607,0.013549805,-0.009735107,0.001780453,3.17E-06
5,2.49E-05,0.003548379,0.017608643,-0.013336182,0.003548363,1.26E-05
1,2.67E-05,0.001789025,0.01272583,-0.009643555,0.001788861,3.20E-06
5,2.45E-05,0.00333498,0.01385498,-0.014312744,0.003334957,1.11E-05
1,2.60E-05,0.001809581,0.015960693,-0.011779785,0.00180943,3.27E-06
5,2.44E-05,0.003387946,0.017700195,-0.016815186,0.003387926,1.15E-05
1,2.52E-05,0.001775234,0.01385498,-0.01071167,0.001775091,3.15E-06
5,2.43E-05,0.003027237,0.015625,-0.012695313,0.0030272,9.16E-06
1,2.63E-05,0.001797114,0.015777588,-0.009979248,0.001796957,3.23E-06
5,2.28E-05,0.002687475,0.013092041,-0.013580322,0.002687432,7.22E-06
1,2.57E-05,0.00179296,0.013183594,-0.010559082,0.001792812,3.21E-06
5,2.68E-05,0.003371701,0.022674561,-0.016052246,0.003371662,1.14E-05
1,2.52E-05,0.001815865,0.012359619,-0.010650635,0.001815726,3.30E-06
5,2.47E-05,0.003529282,0.015838623,-0.014312744,0.003529266,1.25E-05
1,2.58E-05,0.001785594,0.011383057,-0.009552002,0.001785443,3.19E-06
5,2.63E-05,0.003174741,0.015258789,-0.015960693,0.003174696,1.01E-05
1,2.55E-05,0.001773312,0.013763428,-0.010772705,0.001773164,3.14E-06
5,2.29E-05,0.003473954,0.019348145,-0.013702393,0.003473947,1.21E-05
1,2.67E-05,0.001802825,0.012176514,-0.009368897,0.001802664,3.25E-06
5,2.34E-05,0.003062394,0.014923096,-0.01473999,0.003062366,9.38E-06
1,2.50E-05,0.001753743,0.014160156,-0.009674072,0.0017536,3.08E-06
5,2.44E-05,0.003652329,0.016265869,-0.015197754,0.00365232,1.33E-05
1,2.73E-05,0.001789185,0.013793945,-0.010772705,0.001789013,3.20E-06
5,2.48E-05,0.003296818,0.014221191,-0.016357422,0.003296791,1.09E-05
1,2.53E-05,0.001819249,0.012481689,-0.010070801,0.00181911,3.31E-06
5,2.33E-05,0.003214797,0.014770508,-0.017089844,0.003214777,1.03E-05
1,2.63E-05,0.001828755,0.013671875,-0.010955811,0.001828602,3.34E-06
5,2.33E-05,0.003554255,0.018218994,-0.014770508,0.00355425,1.26E-05
1,2.51E-05,0.001801812,0.014404297,-0.011810303,0.001801674,3.25E-06
5,2.71E-05,0.003833072,0.019165039,-0.015625,0.003833052,1.47E-05
1,2.60E-05,0.001796884,0.013153076,-0.010406494,0.001796732,3.23E-06
5,2.09E-05,0.003956939,0.016052246,-0.01739502,0.003956963,1.57E-05
1,2.55E-05,0.001784059,0.014221191,-0.012298584,0.001783912,3.18E-06
5,2.56E-05,0.003967552,0.017120361,-0.015167236,0.003967549,1.57E-05
1,2.56E-05,0.001783155,0.012023926,-0.009246826,0.001783007,3.18E-06
5,2.72E-05,0.004203029,0.017181396,-0.017211914,0.004203026,1.77E-05
1,2.61E-05,0.00179594,0.01550293,-0.011230469,0.001795786,3.22E-06
5,2.18E-05,0.003435549,0.018035889,-0.014648438,0.003435549,1.18E-05
1,2.61E-05,0.001775374,0.013183594,-0.011901855,0.001775217,3.15E-06
5,2.34E-05,0.003137218,0.017089844,-0.01461792,0.003137193,9.84E-06
1,2.55E-05,0.0017814,0.01373291,-0.01071167,0.001781252,3.17E-06
5,2.62E-05,0.00319235,0.016113281,-0.015533447,0.003192306,1.02E-05
1,2.56E-05,0.001797316,0.012451172,-0.010498047,0.00179717,3.23E-06
5,2.46E-05,0.003366435,0.018920898,-0.016998291,0.003366412,1.13E-05
1,2.57E-05,0.00181719,0.014160156,-0.010803223,0.001817044,3.30E-06
5,2.43E-05,0.003570964,0.015014648,-0.015594482,0.003570953,1.28E-05
1,2.60E-05,0.001798061,0.013427734,-0.010406494,0.00179791,3.23E-06
5,2.46E-05,0.003088727,0.015350342,-0.012969971,0.003088691,9.54E-06
1,2.63E-05,0.001798262,0.01449585,-0.013916016,0.001798105,3.23E-06
5,2.22E-05,0.003475532,0.020355225,-0.015289307,0.003475531,1.21E-05
1,2.66E-05,0.001823363,0.018188477,-0.011108398,0.001823206,3.32E-06
5,2.53E-05,0.003530866,0.017608643,-0.013763428,0.003530846,1.25E-05
1,2.50E-05,0.001830608,0.01260376,-0.012359619,0.001830474,3.35E-06
5,2.48E-05,0.003327707,0.020324707,-0.015411377,0.003327681,1.11E-05
1,2.50E-05,0.001869462,0.013336182,-0.010070801,0.001869332,3.49E-06
5,2.34E-05,0.003620438,0.016479492,-0.014587402,0.003620435,1.31E-05
1,2.60E-05,0.001835043,0.012268066,-0.00970459,0.001834895,3.37E-06
5,2.79E-05,0.003444241,0.016418457,-0.015167236,0.003444198,1.19E-05
1,2.51E-05,0.001833669,0.012145996,-0.009674072,0.001833535,3.36E-06
5,2.24E-05,0.003756921,0.018585205,-0.017822266,0.003756929,1.41E-05
1,2.55E-05,0.001783466,0.012695313,-0.008850098,0.001783319,3.18E-06
5,2.32E-05,0.00360077,0.016326904,-0.014404297,0.003600768,1.30E-05
1,2.62E-05,0.001815119,0.013031006,-0.010955811,0.001814966,3.29E-06
5,2.47E-05,0.003272596,0.013793945,-0.014373779,0.003272568,1.07E-05
1,2.52E-05,0.001812476,0.012512207,-0.010864258,0.001812337,3.28E-06
5,2.55E-05,0.003445343,0.016662598,-0.015655518,0.003445318,1.19E-05
1,2.59E-05,0.001826638,0.010467529,-0.00881958,0.001826491,3.34E-06
5,2.37E-05,0.003361692,0.015991211,-0.013366699,0.003361676,1.13E-05
1,2.57E-05,0.001818484,0.012298584,-0.010559082,0.001818338,3.31E-06
5,2.46E-05,0.002823663,0.015716553,-0.013671875,0.002823612,7.97E-06
1,2.59E-05,0.001825022,0.013214111,-0.009155273,0.001824874,3.33E-06
5,2.60E-05,0.003033626,0.016906738,-0.012420654,0.003033575,9.20E-06
1,2.55E-05,0.00187974,0.014068604,-0.009307861,0.001879605,3.53E-06
5,2.57E-05,0.003665227,0.016387939,-0.018676758,0.00366521,1.34E-05
1,2.51E-05,0.001867034,0.012298584,-0.011505127,0.001866903,3.49E-06
5,2.18E-05,0.003242581,0.01550293,-0.013549805,0.003242573,1.05E-05
1,2.51E-05,0.001843868,0.011688232,-0.011566162,0.001843734,3.40E-06
5,2.39E-05,0.003023262,0.014343262,-0.013702393,0.003023228,9.14E-06
1,2.60E-05,0.001768749,0.013549805,-0.009887695,0.001768593,3.13E-06
5,2.54E-05,0.003254985,0.017364502,-0.01461792,0.00325495,1.06E-05
1,2.63E-05,0.001821722,0.014038086,-0.010742188,0.00182157,3.32E-06
5,2.22E-05,0.003177651,0.018554688,-0.016265869,0.003177637,1.01E-05
1,2.51E-05,0.001795621,0.012908936,-0.00970459,0.001795482,3.22E-06
5,2.51E-05,0.003223158,0.015014648,-0.013824463,0.003223125,1.04E-05
1,2.52E-05,0.00180401,0.011901855,-0.010986328,0.00180387,3.25E-06
5,2.32E-05,0.003327499,0.016021729,-0.013031006,0.003327485,1.11E-05
1,2.66E-05,0.00182563,0.012481689,-0.009918213,0.001825473,3.33E-06
5,2.51E-05,0.002970561,0.01675415,-0.01361084,0.002970515,8.82E-06
1,2.50E-05,0.001829742,0.014251709,-0.009857178,0.001829607,3.35E-06
5,2.57E-05,0.00306497,0.020843506,-0.014404297,0.003064923,9.39E-06
1,2.59E-05,0.001820004,0.014556885,-0.009460449,0.001819856,3.31E-06
5,2.40E-05,0.002952175,0.014282227,-0.01651001,0.002952136,8.72E-06
1,2.51E-05,0.001848194,0.012298584,-0.011138916,0.00184806,3.42E-06
5,2.54E-05,0.002789844,0.016296387,-0.014831543,0.002789784,7.78E-06
1,2.58E-05,0.001852497,0.011657715,-0.008483887,0.001852354,3.43E-06
5,2.46E-05,0.003201326,0.016693115,-0.015228271,0.003201296,1.02E-05
1,2.51E-05,0.001808726,0.013824463,-0.008972168,0.001808589,3.27E-06
5,2.46E-05,0.003880921,0.017059326,-0.017333984,0.003880921,1.51E-05
1,2.60E-05,0.001782645,0.012420654,-0.009674072,0.001782492,3.18E-06
5,2.37E-05,0.00316938,0.016235352,-0.011871338,0.003169355,1.00E-05
1,2.49E-05,0.001845447,0.011383057,-0.009094238,0.001845316,3.41E-06
5,2.45E-05,0.002975391,0.01550293,-0.014831543,0.002975349,8.85E-06
1,2.62E-05,0.001861821,0.01373291,-0.008728027,0.001861674,3.47E-06
5,2.48E-05,0.002767259,0.016143799,-0.01361084,0.002767203,7.66E-06
1,2.57E-05,0.001829435,0.013336182,-0.010314941,0.001829292,3.35E-06
5,2.44E-05,0.00343191,0.019287109,-0.016052246,0.003431892,1.18E-05
1,2.64E-05,0.001791096,0.012908936,-0.01159668,0.001790937,3.21E-06
5,2.63E-05,0.003168934,0.017425537,-0.015045166,0.003168888,1.00E-05
1,2.60E-05,0.001765514,0.015563965,-0.009155273,0.001765358,3.12E-06
5,2.49E-05,0.003460709,0.015655518,-0.013763428,0.003460688,1.20E-05
1,2.50E-05,0.001851857,0.016418457,-0.011291504,0.001851725,3.43E-06
5,2.37E-05,0.00353997,0.015686035,-0.012878418,0.003539962,1.25E-05
1,2.61E-05,0.001839193,0.011535645,-0.010986328,0.001839045,3.38E-06
5,2.24E-05,0.00307411,0.016815186,-0.016357422,0.00307409,9.45E-06
1,2.64E-05,0.001874107,0.013824463,-0.011383057,0.001873959,3.51E-06
5,2.43E-05,0.003525065,0.016387939,-0.014221191,0.003525052,1.24E-05
1,2.58E-05,0.001799273,0.012268066,-0.011566162,0.001799124,3.24E-06
5,2.56E-05,0.003312125,0.015014648,-0.014404297,0.003312093,1.10E-05
1,2.58E-05,0.001837524,0.011474609,-0.010620117,0.001837379,3.38E-06
5,2.62E-05,0.003441172,0.017303467,-0.014648438,0.003441141,1.18E-05
1,1.79E-05,0.001507225,0.012176514,-0.010375977,0.001507149,2.27E-06
5,2.48E-05,0.002793103,0.018218994,-0.0128479,0.002793049,7.80E-06
1,2.56E-05,0.001812758,0.012512207,-0.011413574,0.001812614,3.29E-06
5,2.39E-05,0.00317508,0.01449585,-0.015808105,0.003175053,1.01E-05
1,2.57E-05,0.001808245,0.013458252,-0.009765625,0.001808099,3.27E-06
5,2.57E-05,0.003425586,0.017364502,-0.015869141,0.003425558,1.17E-05
1,2.55E-05,0.001850724,0.014190674,-0.01260376,0.001850585,3.42E-06
5,2.46E-05,0.003437744,0.013824463,-0.017242432,0.003437725,1.18E-05
1,2.59E-05,0.001775589,0.014373779,-0.008422852,0.001775435,3.15E-06
5,2.45E-05,0.003852067,0.015716553,-0.01449585,0.003852067,1.48E-05
1,2.53E-05,0.001802732,0.011627197,-0.011535645,0.00180259,3.25E-06
5,2.53E-05,0.003946277,0.01651001,-0.017150879,0.003946275,1.56E-05
1,2.52E-05,0.001870303,0.015838623,-0.011810303,0.00187017,3.50E-06
5,2.15E-05,0.004033248,0.015167236,-0.016937256,0.004033272,1.63E-05
1,2.66E-05,0.001815868,0.01385498,-0.009185791,0.00181571,3.30E-06
5,2.69E-05,0.003362089,0.01550293,-0.014312744,0.003362049,1.13E-05
1,2.57E-05,0.001814849,0.011657715,-0.009979248,0.001814704,3.29E-06
5,2.37E-05,0.00364687,0.018157959,-0.015686035,0.003646866,1.33E-05
1,2.51E-05,0.001824185,0.011779785,-0.011566162,0.00182405,3.33E-06
5,2.49E-05,0.003869127,0.019104004,-0.017242432,0.003869125,1.50E-05
1,2.51E-05,0.001834333,0.01272583,-0.009857178,0.001834198,3.36E-06
5,2.42E-05,0.003407704,0.016113281,-0.015686035,0.003407686,1.16E-05
1,2.62E-05,0.001907427,0.011383057,-0.014282227,0.001907285,3.64E-06
5,2.62E-05,0.003390629,0.016326904,-0.016418457,0.003390595,1.15E-05
1,2.54E-05,0.001779881,0.013702393,-0.008483887,0.001779735,3.17E-06
5,2.47E-05,0.003640042,0.017730713,-0.016296387,0.003640031,1.32E-05
1,2.72E-05,0.001790932,0.013641357,-0.009521484,0.001790761,3.21E-06
5,2.34E-05,0.004067456,0.0234375,-0.022003174,0.00406747,1.65E-05
1,2.67E-05,0.001781088,0.014190674,-0.01083374,0.001780924,3.17E-06
5,2.29E-05,0.004231958,0.016906738,-0.019805908,0.00423198,1.79E-05
1,2.52E-05,0.001822425,0.013122559,-0.009063721,0.001822288,3.32E-06
5,2.56E-05,0.004185489,0.020751953,-0.016937256,0.004185495,1.75E-05
1,2.53E-05,0.001840398,0.012969971,-0.012023926,0.001840261,3.39E-06
5,2.29E-05,0.003532107,0.016906738,-0.0128479,0.003532104,1.25E-05
1,2.55E-05,0.001821953,0.015625,-0.010681152,0.001821811,3.32E-06
5,2.51E-05,0.003179373,0.016723633,-0.014129639,0.003179337,1.01E-05
1,2.62E-05,0.001807384,0.014404297,-0.009735107,0.001807231,3.27E-06
5,2.36E-05,0.003025363,0.014831543,-0.015930176,0.003025332,9.15E-06
1,2.56E-05,0.001758576,0.011627197,-0.010467529,0.001758424,3.09E-06
5,2.79E-05,0.003186895,0.016906738,-0.015380859,0.003186836,1.02E-05
1,2.53E-05,0.001797806,0.011047363,-0.010894775,0.001797665,3.23E-06
5,1.93E-05,0.003172276,0.013916016,-0.01776123,0.00317228,1.01E-05
1,2.60E-05,0.001794788,0.012237549,-0.009552002,0.001794635,3.22E-06
5,2.59E-05,0.003141939,0.015075684,-0.013000488,0.003141895,9.87E-06
1,2.67E-05,0.001798535,0.013885498,-0.010375977,0.001798373,3.23E-06
5,2.45E-05,0.003257468,0.017425537,-0.016693115,0.003257441,1.06E-05
1,2.62E-05,0.001797032,0.012664795,-0.010955811,0.001796878,3.23E-06
5,2.41E-05,0.003790951,0.016174316,-0.017852783,0.00379095,1.44E-05
1,2.53E-05,0.001776728,0.015106201,-0.008300781,0.001776584,3.16E-06
5,2.54E-05,0.003536767,0.018096924,-0.01461792,0.003536747,1.25E-05
1,2.55E-05,0.001788095,0.013519287,-0.009613037,0.001787949,3.20E-06
5,2.25E-05,0.003434625,0.017272949,-0.01776123,0.00343462,1.18E-05
1,2.67E-05,0.001824328,0.012969971,-0.010375977,0.001824168,3.33E-06
5,2.67E-05,0.003170829,0.016143799,-0.013916016,0.00317078,1.01E-05
1,2.57E-05,0.001776706,0.011779785,-0.007965088,0.001776556,3.16E-06
5,2.42E-05,0.002918627,0.017608643,-0.014251709,0.002918584,8.52E-06
1,2.60E-05,0.001821602,0.013305664,-0.011108398,0.001821452,3.32E-06
5,2.64E-05,0.00341781,0.015777588,-0.014038086,0.003417776,1.17E-05
1,2.57E-05,0.00186536,0.012786865,-0.010101318,0.00186522,3.48E-06
5,2.13E-05,0.003733664,0.019439697,-0.014526367,0.003733677,1.39E-05
1,2.55E-05,0.001808682,0.013305664,-0.010742188,0.001808537,3.27E-06
5,2.59E-05,0.003087978,0.013397217,-0.014770508,0.003087931,9.54E-06
1,2.60E-05,0.001831287,0.013366699,-0.0105896,0.001831139,3.35E-06
5,2.37E-05,0.002978406,0.014312744,-0.013092041,0.002978372,8.87E-06
1,2.54E-05,0.001797744,0.01272583,-0.010650635,0.0017976,3.23E-06
5,2.33E-05,0.003117686,0.016052246,-0.012969971,0.003117661,9.72E-06
1,2.54E-05,0.001773574,0.014862061,-0.010528564,0.001773428,3.15E-06
5,2.47E-05,0.00271627,0.016571045,-0.013366699,0.002716212,7.38E-06
1,2.57E-05,0.001833734,0.01184082,-0.01260376,0.00183359,3.36E-06
5,2.61E-05,0.002346778,0.015441895,-0.010772705,0.002346679,5.51E-06
1,2.58E-05,0.001790268,0.012054443,-0.011413574,0.001790117,3.20E-06
5,2.51E-05,0.002674267,0.015838623,-0.013427734,0.002674202,7.15E-06
1,2.55E-05,0.001817369,0.014221191,-0.010040283,0.001817226,3.30E-06
5,2.60E-05,0.003054961,0.016265869,-0.015838623,0.003054911,9.33E-06
1,2.59E-05,0.001862925,0.012451172,-0.00970459,0.001862782,3.47E-06
5,2.31E-05,0.0029983,0.016601563,-0.016113281,0.002998271,8.99E-06
1,2.57E-05,0.001865823,0.011230469,-0.011962891,0.001865684,3.48E-06
5,2.48E-05,0.002731593,0.016876221,-0.015991211,0.002731536,7.46E-06
1,2.56E-05,0.001869516,0.012084961,-0.011993408,0.001869378,3.49E-06
5,2.32E-05,0.003409932,0.019805908,-0.017486572,0.003409921,1.16E-05
1,2.46E-05,0.001815442,0.014709473,-0.00894165,0.001815312,3.30E-06
5,2.64E-05,0.0028982,0.014434814,-0.012084961,0.002898138,8.40E-06
1,2.65E-05,0.001827042,0.016082764,-0.0105896,0.001826887,3.34E-06
5,2.36E-05,0.003808692,0.018615723,-0.016906738,0.003808694,1.45E-05
1,2.64E-05,0.001814617,0.01272583,-0.01083374,0.001814461,3.29E-06
5,2.37E-05,0.003195997,0.018554688,-0.014709473,0.003195973,1.02E-05
1,2.49E-05,0.001854356,0.013031006,-0.00881958,0.001854227,3.44E-06
5,2.55E-05,0.002592362,0.014404297,-0.012481689,0.002592288,6.72E-06
1,2.61E-05,0.001836604,0.012878418,-0.011322021,0.001836455,3.37E-06
5,2.57E-05,0.002064211,0.015533447,-0.011138916,0.002064093,4.26E-06
1,2.61E-05,0.001782256,0.013977051,-0.010162354,0.001782101,3.18E-06
5,2.60E-05,0.001908102,0.014190674,-0.009277344,0.001907962,3.64E-06
1,2.55E-05,0.001846321,0.014343262,-0.009033203,0.001846181,3.41E-06
5,2.47E-05,0.002453573,0.013000488,-0.01348877,0.002453497,6.02E-06
1,2.47E-05,0.001823295,0.013580322,-0.009765625,0.001823165,3.32E-06
5,2.54E-05,0.002060746,0.01184082,-0.009735107,0.002060631,4.25E-06
1,2.56E-05,0.00192443,0.015380859,-0.011749268,0.001924299,3.70E-06
5,2.65E-05,0.002279494,0.013671875,-0.011657715,0.002279386,5.20E-06
1,2.55E-05,0.001797686,0.013305664,-0.011932373,0.001797541,3.23E-06
5,2.60E-05,0.002367416,0.013000488,-0.012115479,0.002367321,5.60E-06
1,2.54E-05,0.001827309,0.011505127,-0.010070801,0.00182717,3.34E-06
5,2.49E-05,0.002094776,0.011474609,-0.009521484,0.00209467,4.39E-06
1,2.53E-05,0.001817825,0.013214111,-0.010772705,0.001817684,3.30E-06
5,2.51E-05,0.001931413,0.013336182,-0.011383057,0.001931289,3.73E-06
1,2.50E-05,0.001830773,0.013092041,-0.012481689,0.001830639,3.35E-06
5,2.65E-05,0.001787284,0.011810303,-0.010528564,0.001787123,3.19E-06
1,2.63E-05,0.001804303,0.01272583,-0.011474609,0.001804148,3.25E-06
5,2.43E-05,0.002936462,0.017120361,-0.0184021,0.00293642,8.62E-06
1,2.48E-05,0.001833199,0.012634277,-0.009674072,0.001833068,3.36E-06
5,2.41E-05,0.003185392,0.016571045,-0.015106201,0.003185365,1.01E-05
1,2.58E-05,0.001843042,0.013153076,-0.012420654,0.001842898,3.40E-06
5,2.62E-05,0.002724659,0.013549805,-0.013977051,0.002724588,7.42E-06
1,2.56E-05,0.001831095,0.013885498,-0.00958252,0.001830953,3.35E-06
5,2.43E-05,0.003209392,0.018188477,-0.014160156,0.003209364,1.03E-05
1,2.58E-05,0.001866768,0.013916016,-0.010467529,0.001866627,3.48E-06
5,2.45E-05,0.003259448,0.015075684,-0.016937256,0.00325942,1.06E-05
1,2.50E-05,0.00180379,0.013397217,-0.011688232,0.001803653,3.25E-06
5,2.50E-05,0.00351068,0.016448975,-0.01385498,0.003510661,1.23E-05
1,2.52E-05,0.001832366,0.015136719,-0.010223389,0.001832229,3.36E-06
5,2.45E-05,0.002932626,0.01550293,-0.012329102,0.002932582,8.60E-06
1,2.63E-05,0.001832247,0.014373779,-0.011108398,0.001832095,3.36E-06
5,2.46E-05,0.002699656,0.015472412,-0.014587402,0.002699598,7.29E-06
1,2.57E-05,0.00183636,0.012756348,-0.009277344,0.001836217,3.37E-06
5,2.43E-05,0.002604672,0.017425537,-0.013244629,0.00260461,6.78E-06
1,2.53E-05,0.001836236,0.013671875,-0.011199951,0.001836099,3.37E-06
5,2.56E-05,0.002486022,0.014526367,-0.012115479,0.00248594,6.18E-06
1,2.54E-05,0.001791509,0.012969971,-0.009338379,0.001791364,3.21E-06
5,2.50E-05,0.002699129,0.018676758,-0.014221191,0.002699067,7.28E-06
1,2.65E-05,0.001762996,0.014892578,-0.010498047,0.001762832,3.11E-06
5,2.56E-05,0.002502398,0.017028809,-0.012054443,0.002502318,6.26E-06
1,2.53E-05,0.001849124,0.012542725,-0.010467529,0.001848989,3.42E-06
5,2.42E-05,0.002453408,0.014648438,-0.01739502,0.002453338,6.02E-06
1,2.51E-05,0.001798911,0.013824463,-0.010162354,0.001798772,3.24E-06
5,2.61E-05,0.002295029,0.012664795,-0.012359619,0.002294926,5.27E-06
1,2.57E-05,0.001730763,0.013061523,-0.010650635,0.001730607,3.00E-06
5,2.32E-05,0.003341569,0.018890381,-0.017120361,0.003341555,1.12E-05
1,2.56E-05,0.001840504,0.013458252,-0.009399414,0.001840363,3.39E-06
5,2.33E-05,0.003367963,0.014587402,-0.012786865,0.00336795,1.13E-05
1,2.59E-05,0.001830261,0.011047363,-0.01184082,0.001830115,3.35E-06
5,2.65E-05,0.002918145,0.012664795,-0.010437012,0.002918082,8.52E-06
1,2.53E-05,0.001795396,0.014770508,-0.010894775,0.001795255,3.22E-06
5,2.53E-05,0.002457853,0.01473999,-0.01159668,0.002457771,6.04E-06
1,2.49E-05,0.001777736,0.014373779,-0.012237549,0.001777598,3.16E-06
5,2.39E-05,0.00317832,0.015350342,-0.015289307,0.003178294,1.01E-05
1,2.58E-05,0.001810462,0.014007568,-0.009338379,0.001810315,3.28E-06
5,2.47E-05,0.003211115,0.014648438,-0.016571045,0.003211085,1.03E-05
1,2.69E-05,0.001772132,0.013458252,-0.010375977,0.001771963,3.14E-06
5,2.57E-05,0.003322056,0.017181396,-0.013183594,0.003322023,1.10E-05
1,2.55E-05,0.001772874,0.014526367,-0.010650635,0.001772726,3.14E-06
5,2.39E-05,0.003212617,0.016845703,-0.014068604,0.003212593,1.03E-05
1,2.45E-05,0.001815867,0.012176514,-0.009796143,0.001815739,3.30E-06
5,2.45E-05,0.002448371,0.016784668,-0.011932373,0.002448297,5.99E-06
1,2.64E-05,0.001859248,0.013031006,-0.01184082,0.001859098,3.46E-06
5,2.57E-05,0.002297174,0.01272583,-0.015258789,0.002297077,5.28E-06
1,2.48E-05,0.001855498,0.014282227,-0.009155273,0.00185537,3.44E-06
5,2.54E-05,0.00281005,0.016174316,-0.014221191,0.002809991,7.90E-06
1,2.53E-05,0.001811367,0.014770508,-0.010131836,0.001811227,3.28E-06
5,2.61E-05,0.002920937,0.018493652,-0.011505127,0.002920879,8.53E-06
1,2.58E-05,0.00183133,0.012359619,-0.010345459,0.001831185,3.35E-06
5,2.31E-05,0.002948758,0.015441895,-0.013275146,0.002948727,8.69E-06
1,2.53E-05,0.001795932,0.014984131,-0.009277344,0.00179579,3.22E-06
5,2.59E-05,0.002467911,0.016540527,-0.011749268,0.002467824,6.09E-06
1,2.60E-05,0.001801653,0.012084961,-0.010131836,0.001801502,3.25E-06
5,2.61E-05,0.002383299,0.01663208,-0.013946533,0.002383204,5.68E-06
1,2.55E-05,0.001858459,0.01071167,-0.012176514,0.001858321,3.45E-06
