 Item ; Média ; RMS ; Maximo ; Mínimo ; Desvio Padrão ; Variância ;;;;;;;;
 Isolador Pergurado ; 0,0000263953 ; 0,0067568846 ; 0,0254516600 ;-0,0259399410 ; 0,0067569682 ; 0,0000456566 ;;;;;;;;
 Isolador Pergurado ; 0,0000238574 ; 0,0064195236 ; 0,0238647460 ;-0,0237121580 ; 0,0064196076 ; 0,0000412114 ;;;;;;;;
 Isolador Pergurado ; 0,0000252930 ; 0,0063991689 ; 0,0237121580 ;-0,0261230470 ; 0,0063992469 ; 0,0000409504 ;;;;;;;;
 Isolador Pergurado ; 0,0000247095 ; 0,0065036312 ; 0,0262451170 ;-0,0261535640 ; 0,0065037143 ; 0,0000422983 ;;;;;;;;
 Isolador Pergurado ; 0,0000232483 ; 0,0063046227 ; 0,0236206050 ;-0,0253295900 ; 0,0063047059 ; 0,0000397493 ;;;;;;;;
 Isolador Pergurado ; 0,0000236816 ; 0,0065844009 ; 0,0235595700 ;-0,0233154300 ; 0,0065844900 ; 0,0000433555 ;;;;;;;;
 Isolador Pergurado ; 0,0000249805 ; 0,0068890530 ; 0,0277099610 ;-0,0235595700 ; 0,0068891455 ; 0,0000474603 ;;;;;;;;
 Isolador Pergurado ; 0,0000216223 ; 0,0065560979 ; 0,0297241210 ;-0,0281677250 ; 0,0065561934 ; 0,0000429837 ;;;;;;;;
 Isolador Pergurado ; 0,0000243152 ; 0,0066633578 ; 0,0245056150 ;-0,0258178710 ; 0,0066634467 ; 0,0000444015 ;;;;;;;;
 Isolador Pergurado ; 0,0000242810 ; 0,0070990337 ; 0,0315856930 ;-0,0372009280 ; 0,0070991342 ; 0,0000503977 ;;;;;;;;
 Isolador Pergurado ; 0,0000279968 ; 0,0074492667 ; 0,0304870610 ;-0,0295410160 ; 0,0074493631 ; 0,0000554930 ;;;;;;;;
 Isolador Pergurado ; 0,0000241370 ; 0,0069528791 ; 0,0284729000 ;-0,0246582030 ; 0,0069529763 ; 0,0000483439 ;;;;;;;;
 Isolador Pergurado ; 0,0000230811 ; 0,0065062184 ; 0,0268554690 ;-0,0240478520 ; 0,0065063076 ; 0,0000423320 ;;;;;;;;
 Isolador Pergurado ; 0,0000238696 ; 0,0061617345 ; 0,0226135250 ;-0,0239868160 ; 0,0061618115 ; 0,0000379679 ;;;;;;;;
 Isolador Pergurado ; 0,0000194177 ; 0,0065176097 ; 0,0244750980 ;-0,0254821780 ; 0,0065177111 ; 0,0000424806 ;;;;;;;;
 Isolador Pergurado ; 0,0000257788 ; 0,0065044269 ; 0,0220947270 ;-0,0225524900 ; 0,0065045059 ; 0,0000423086 ;;;;;;;;
 Isolador Pergurado ; 0,0000260645 ; 0,0065076625 ; 0,0253906250 ;-0,0259094240 ; 0,0065077405 ; 0,0000423507 ;;;;;;;;
 Isolador Pergurado ; 0,0000230322 ; 0,0064918959 ; 0,0253601070 ;-0,0241088870 ; 0,0064919849 ; 0,0000421459 ;;;;;;;;
 Isolador Pergurado ; 0,0000216345 ; 0,0056540694 ; 0,0216979980 ;-0,0220642090 ; 0,0056541411 ; 0,0000319693 ;;;;;;;;
 Isolador Pergurado ; 0,0000312024 ; 0,0058594096 ; 0,0259399410 ;-0,0252990720 ; 0,0058594437 ; 0,0000343331 ;;;;;;;;
 Isolador Pergurado ; 0,0000162122 ; 0,0061550295 ; 0,0242004390 ;-0,0245056150 ; 0,0061551312 ; 0,0000378856 ;;;;;;;;
 Isolador Pergurado ; 0,0000282459 ; 0,0056843311 ; 0,0227050780 ;-0,0223693850 ; 0,0056843746 ; 0,0000323121 ;;;;;;;;
 Isolador Pergurado ; 0,0000207239 ; 0,0052193606 ; 0,0244750980 ;-0,0252075200 ; 0,0052194238 ; 0,0000272424 ;;;;;;;;
 Isolador Pergurado ; 0,0000298730 ; 0,0063518113 ; 0,0246276860 ;-0,0236511230 ; 0,0063518681 ; 0,0000403462 ;;;;;;;;
 Isolador Pergurado ; 0,0000256836 ; 0,0058945377 ; 0,0234375000 ;-0,0230407710 ; 0,0058945997 ; 0,0000347463 ;;;;;;;;
 Isolador Pergurado ; 0,0000244666 ; 0,0056910836 ; 0,0239257810 ;-0,0240173340 ; 0,0056911449 ; 0,0000323891 ;;;;;;;;
 Isolador Pergurado ; 0,0000223853 ; 0,0056503621 ; 0,0223083500 ;-0,0230102540 ; 0,0056504308 ; 0,0000319274 ;;;;;;;;
 Isolador Pergurado ; 0,0000230261 ; 0,0054384357 ; 0,0226440430 ;-0,0194091800 ; 0,0054384957 ; 0,0000295772 ;;;;;;;;
 Isolador Pergurado ; 0,0000238501 ; 0,0051151766 ; 0,0280761720 ;-0,0191955570 ; 0,0051152233 ; 0,0000261655 ;;;;;;;;
 Isolador Pergurado ; 0,0000239465 ; 0,0048273431 ; 0,0189819340 ;-0,0224914550 ; 0,0048273803 ; 0,0000233036 ;;;;;;;;
 Isolador Pergurado ; 0,0000243591 ; 0,0045777569 ; 0,0203247070 ;-0,0183715820 ; 0,0045777836 ; 0,0000209561 ;;;;;;;;
 Isolador Pergurado ; 0,0000269031 ; 0,0041278254 ; 0,0176086430 ;-0,0167236330 ; 0,0041278203 ; 0,0000170389 ;;;;;;;;
 Isolador Pergurado ; 0,0000213184 ; 0,0038896184 ; 0,0209045410 ;-0,0161132810 ; 0,0038896377 ; 0,0000151293 ;;;;;;;;
 Isolador Pergurado ; 0,0000258252 ; 0,0034231290 ; 0,0224914550 ;-0,0135803220 ; 0,0034231001 ; 0,0000117176 ;;;;;;;;
 Isolador Pergurado ; 0,0000257727 ; 0,0032970284 ; 0,0161132810 ;-0,0119628910 ; 0,0032969936 ; 0,0000108702 ;;;;;;;;
 Isolador Pergurado ; 0,0000235364 ; 0,0036293807 ; 0,0170288090 ;-0,0152893070 ; 0,0036293769 ; 0,0000131724 ;;;;;;;;
 Isolador Pergurado ; 0,0000253918 ; 0,0037934785 ; 0,0190124510 ;-0,0311889650 ; 0,0037934694 ; 0,0000143904 ;;;;;;;;
 Isolador Pergurado ; 0,0000237183 ; 0,0032744467 ; 0,0157165530 ;-0,0156860350 ; 0,0032744263 ; 0,0000107219 ;;;;;;;;
 Isolador Pergurado ; 0,0000258350 ; 0,0027122702 ; 0,0138549800 ;-0,0118408200 ; 0,0027122014 ; 0,0000073560 ;;;;;;;;
 Isolador Pergurado ; 0,0000248022 ; 0,0026503648 ; 0,0152587890 ;-0,0114135740 ; 0,0026503018 ; 0,0000070241 ;;;;;;;;
 Isolador Pergurado ; 0,0000261609 ; 0,0022529515 ; 0,0134277340 ;-0,0112304690 ; 0,0022528446 ; 0,0000050753 ;;;;;;;;
 Isolador Pergurado ; 0,0000229712 ; 0,0032194536 ; 0,0196228030 ;-0,0203247070 ; 0,0032194360 ; 0,0000103648 ;;;;;;;;
 Isolador Pergurado ; 0,0000227600 ; 0,0033203284 ; 0,0176696780 ;-0,0157775880 ; 0,0033203168 ; 0,0000110245 ;;;;;;;;
 Isolador Pergurado ; 0,0000272388 ; 0,0034231343 ; 0,0191955570 ;-0,0134887700 ; 0,0034230944 ; 0,0000117176 ;;;;;;;;
 Isolador Pergurado ; 0,0000216626 ; 0,0033069891 ; 0,0160827640 ;-0,0153198240 ; 0,0033069843 ; 0,0000109361 ;;;;;;;;
 Isolador Pergurado ; 0,0000264661 ; 0,0031323485 ; 0,0172729490 ;-0,0182189940 ; 0,0031322993 ; 0,0000098113 ;;;;;;;;
 Isolador Pergurado ; 0,0000247607 ; 0,0035559342 ; 0,0160522460 ;-0,0156250000 ; 0,0035559191 ; 0,0000126446 ;;;;;;;;
 Isolador Pergurado ; 0,0000212305 ; 0,0035739280 ; 0,0157470700 ;-0,0156250000 ; 0,0035739364 ; 0,0000127730 ;;;;;;;;
 Isolador Pergurado ; 0,0000273621 ; 0,0037131100 ; 0,0171508790 ;-0,0142822270 ; 0,0037130835 ; 0,0000137870 ;;;;;;;;
 Isolador Pergurado ; 0,0000250952 ; 0,0040802086 ; 0,0211791990 ;-0,0164184570 ; 0,0040802130 ; 0,0000166481 ;;;;;;;;
 Isolador Pergurado ; 0,0000238025 ; 0,0038840118 ; 0,0169372560 ;-0,0148010250 ; 0,0038840165 ; 0,0000150856 ;;;;;;;;
 Isolador Pergurado ; 0,0000217529 ; 0,0032978385 ; 0,0152282710 ;-0,0189514160 ; 0,0032978327 ; 0,0000108757 ;;;;;;;;
 Isolador Pergurado ; 0,0000249231 ; 0,0035483792 ; 0,0176086430 ;-0,0133361820 ; 0,0035483627 ; 0,0000125909 ;;;;;;;;
 Isolador Pergurado ; 0,0000244922 ; 0,0033349799 ; 0,0138549800 ;-0,0143127440 ; 0,0033349567 ; 0,0000111219 ;;;;;;;;
 Isolador Pergurado ; 0,0000243884 ; 0,0033879459 ; 0,0177001950 ;-0,0168151860 ; 0,0033879259 ; 0,0000114780 ;;;;;;;;
 Isolador Pergurado ; 0,0000243213 ; 0,0030272369 ; 0,0156250000 ;-0,0126953130 ; 0,0030271997 ; 0,0000091639 ;;;;;;;;
 Isolador Pergurado ; 0,0000228320 ; 0,0026874752 ; 0,0130920410 ;-0,0135803220 ; 0,0026874319 ; 0,0000072223 ;;;;;;;;
 Isolador Pergurado ; 0,0000267737 ; 0,0033717005 ; 0,0226745610 ;-0,0160522460 ; 0,0033716616 ; 0,0000113681 ;;;;;;;;
 Isolador Pergurado ; 0,0000246802 ; 0,0035292820 ; 0,0158386230 ;-0,0143127440 ; 0,0035292663 ; 0,0000124557 ;;;;;;;;
 Isolador Pergurado ; 0,0000263159 ; 0,0031747413 ; 0,0152587890 ;-0,0159606930 ; 0,0031746957 ; 0,0000100787 ;;;;;;;;
 Isolador Pergurado ; 0,0000229456 ; 0,0034739537 ; 0,0193481450 ;-0,0137023930 ; 0,0034739474 ; 0,0000120683 ;;;;;;;;
 Isolador Pergurado ; 0,0000233691 ; 0,0030623939 ; 0,0149230960 ;-0,0147399900 ; 0,0030623660 ; 0,0000093781 ;;;;;;;;
 Isolador Pergurado ; 0,0000244006 ; 0,0036523288 ; 0,0162658690 ;-0,0151977540 ; 0,0036523203 ; 0,0000133394 ;;;;;;;;
 Isolador Pergurado ; 0,0000247620 ; 0,0032968182 ; 0,0142211910 ;-0,0163574220 ; 0,0032967911 ; 0,0000108688 ;;;;;;;;
 Isolador Pergurado ; 0,0000232971 ; 0,0032147974 ; 0,0147705080 ;-0,0170898440 ; 0,0032147773 ; 0,0000103348 ;;;;;;;;
 Isolador Pergurado ; 0,0000233301 ; 0,0035542550 ; 0,0182189940 ;-0,0147705080 ; 0,0035542495 ; 0,0000126327 ;;;;;;;;
 Isolador Pergurado ; 0,0000271106 ; 0,0038330716 ; 0,0191650390 ;-0,0156250000 ; 0,0038330524 ; 0,0000146923 ;;;;;;;;
 Isolador Pergurado ; 0,0000208667 ; 0,0039569387 ; 0,0160522460 ;-0,0173950200 ; 0,0039569628 ; 0,0000156576 ;;;;;;;;
 Isolador Pergurado ; 0,0000255591 ; 0,0039675522 ; 0,0171203610 ;-0,0151672360 ; 0,0039675492 ; 0,0000157414 ;;;;;;;;
 Isolador Pergurado ; 0,0000271826 ; 0,0042030294 ; 0,0171813960 ;-0,0172119140 ; 0,0042030256 ; 0,0000176654 ;;;;;;;;
 Isolador Pergurado ; 0,0000217627 ; 0,0034355487 ; 0,0180358890 ;-0,0146484380 ; 0,0034355485 ; 0,0000118030 ;;;;;;;;
 Isolador Pergurado ; 0,0000234314 ; 0,0031372175 ; 0,0170898440 ;-0,0146179200 ; 0,0031371928 ; 0,0000098420 ;;;;;;;;
 Isolador Pergurado ; 0,0000262329 ; 0,0031923497 ; 0,0161132810 ;-0,0155334470 ; 0,0031923057 ; 0,0000101908 ;;;;;;;;
 Isolador Pergurado ; 0,0000246448 ; 0,0033664348 ; 0,0189208980 ;-0,0169982910 ; 0,0033664119 ; 0,0000113327 ;;;;;;;;
 Isolador Pergurado ; 0,0000243445 ; 0,0035709642 ; 0,0150146480 ;-0,0155944820 ; 0,0035709526 ; 0,0000127517 ;;;;;;;;
 Isolador Pergurado ; 0,0000245911 ; 0,0030887274 ; 0,0153503420 ;-0,0129699710 ; 0,0030886912 ; 0,0000095400 ;;;;;;;;
 Isolador Pergurado ; 0,0000221973 ; 0,0034755321 ; 0,0203552250 ;-0,0152893070 ; 0,0034755308 ; 0,0000120793 ;;;;;;;;
 Isolador Pergurado ; 0,0000253040 ; 0,0035308656 ; 0,0176086430 ;-0,0137634280 ; 0,0035308456 ; 0,0000124669 ;;;;;;;;
 Isolador Pergurado ; 0,0000247827 ; 0,0033277070 ; 0,0203247070 ;-0,0154113770 ; 0,0033276812 ; 0,0000110735 ;;;;;;;;
 Isolador Pergurado ; 0,0000234351 ; 0,0036204382 ; 0,0164794920 ;-0,0145874020 ; 0,0036204348 ; 0,0000131075 ;;;;;;;;
 Isolador Pergurado ; 0,0000278674 ; 0,0034442414 ; 0,0164184570 ;-0,0151672360 ; 0,0034441975 ; 0,0000118625 ;;;;;;;;
 Isolador Pergurado ; 0,0000224402 ; 0,0037569207 ; 0,0185852050 ;-0,0178222660 ; 0,0037569288 ; 0,0000141145 ;;;;;;;;
 Isolador Pergurado ; 0,0000231592 ; 0,0036007702 ; 0,0163269040 ;-0,0144042970 ; 0,0036007678 ; 0,0000129655 ;;;;;;;;
 Isolador Pergurado ; 0,0000247253 ; 0,0032725964 ; 0,0137939450 ;-0,0143737790 ; 0,0032725684 ; 0,0000107097 ;;;;;;;;
 Isolador Pergurado ; 0,0000254736 ; 0,0034453432 ; 0,0166625980 ;-0,0156555180 ; 0,0034453179 ; 0,0000118702 ;;;;;;;;
 Isolador Pergurado ; 0,0000237427 ; 0,0033616923 ; 0,0159912110 ;-0,0133666990 ; 0,0033616757 ; 0,0000113009 ;;;;;;;;
 Isolador Pergurado ; 0,0000246204 ; 0,0028236627 ; 0,0157165530 ;-0,0136718750 ; 0,0028236119 ; 0,0000079728 ;;;;;;;;
 Isolador Pergurado ; 0,0000260303 ; 0,0030336263 ; 0,0169067380 ;-0,0124206540 ; 0,0030335753 ; 0,0000092026 ;;;;;;;;
 Isolador Pergurado ; 0,0000256848 ; 0,0036652265 ; 0,0163879390 ;-0,0186767580 ; 0,0036652098 ; 0,0000134338 ;;;;;;;;
 Isolador Pergurado ; 0,0000217871 ; 0,0032425814 ; 0,0155029300 ;-0,0135498050 ; 0,0032425731 ; 0,0000105143 ;;;;;;;;
 Isolador Pergurado ; 0,0000238599 ; 0,0030232619 ; 0,0143432620 ;-0,0137023930 ; 0,0030232282 ; 0,0000091399 ;;;;;;;;
 Isolador Pergurado ; 0,0000254419 ; 0,0032549846 ; 0,0173645020 ;-0,0146179200 ; 0,0032549503 ; 0,0000105947 ;;;;;;;;
 Isolador Pergurado ; 0,0000222070 ; 0,0031776509 ; 0,0185546880 ;-0,0162658690 ; 0,0031776369 ; 0,0000100974 ;;;;;;;;
 Isolador Pergurado ; 0,0000250708 ; 0,0032231577 ; 0,0150146480 ;-0,0138244630 ; 0,0032231247 ; 0,0000103885 ;;;;;;;;
 Isolador Pergurado ; 0,0000232471 ; 0,0033274994 ; 0,0160217290 ;-0,0130310060 ; 0,0033274847 ; 0,0000110722 ;;;;;;;;
 Isolador Pergurado ; 0,0000250513 ; 0,0029705614 ; 0,0167541500 ;-0,0136108400 ; 0,0029705152 ; 0,0000088240 ;;;;;;;;
 Isolador Pergurado ; 0,0000256799 ; 0,0030649697 ; 0,0208435060 ;-0,0144042970 ; 0,0030649234 ; 0,0000093938 ;;;;;;;;
 Isolador Pergurado ; 0,0000240063 ; 0,0029521749 ; 0,0142822270 ;-0,0165100100 ; 0,0029521364 ; 0,0000087151 ;;;;;;;;
 Isolador Pergurado ; 0,0000253857 ; 0,0027898439 ; 0,0162963870 ;-0,0148315430 ; 0,0027897842 ; 0,0000077829 ;;;;;;;;
 Isolador Pergurado ; 0,0000245813 ; 0,0032013263 ; 0,0166931150 ;-0,0152282710 ; 0,0032012960 ; 0,0000102483 ;;;;;;;;
 Isolador Pergurado ; 0,0000245789 ; 0,0038809207 ; 0,0170593260 ;-0,0173339840 ; 0,0038809205 ; 0,0000150615 ;;;;;;;;
 Isolador Pergurado ; 0,0000236597 ; 0,0031693801 ; 0,0162353520 ;-0,0118713380 ; 0,0031693552 ; 0,0000100448 ;;;;;;;;
 Isolador Pergurado ; 0,0000245361 ; 0,0029753911 ; 0,0155029300 ;-0,0148315430 ; 0,0029753494 ; 0,0000088527 ;;;;;;;;
 Isolador Pergurado ; 0,0000248169 ; 0,0027672592 ; 0,0161437990 ;-0,0136108400 ; 0,0027672033 ; 0,0000076574 ;;;;;;;;
 Isolador Pergurado ; 0,0000244116 ; 0,0034319100 ; 0,0192871090 ;-0,0160522460 ; 0,0034318918 ; 0,0000117779 ;;;;;;;;
 Isolador Pergurado ; 0,0000263147 ; 0,0031689335 ; 0,0174255370 ;-0,0150451660 ; 0,0031688876 ; 0,0000100418 ;;;;;;;;
 Isolador Pergurado ; 0,0000249194 ; 0,0034607089 ; 0,0156555180 ;-0,0137634280 ; 0,0034606884 ; 0,0000119764 ;;;;;;;;
 Isolador Pergurado ; 0,0000236511 ; 0,0035399698 ; 0,0156860350 ;-0,0128784180 ; 0,0035399616 ; 0,0000125313 ;;;;;;;;
 Isolador Pergurado ; 0,0000224451 ; 0,0030741102 ; 0,0168151860 ;-0,0163574220 ; 0,0030740898 ; 0,0000094500 ;;;;;;;;
 Isolador Pergurado ; 0,0000242676 ; 0,0035250652 ; 0,0163879390 ;-0,0142211910 ; 0,0035250522 ; 0,0000124260 ;;;;;;;;
 Isolador Pergurado ; 0,0000255737 ; 0,0033121252 ; 0,0150146480 ;-0,0144042970 ; 0,0033120927 ; 0,0000109700 ;;;;;;;;
 Isolador Pergurado ; 0,0000262463 ; 0,0034411720 ; 0,0173034670 ;-0,0146484380 ; 0,0034411408 ; 0,0000118415 ;;;;;;;;
 Isolador Pergurado ; 0,0000247791 ; 0,0027931028 ; 0,0182189940 ;-0,0128479000 ; 0,0027930487 ; 0,0000078011 ;;;;;;;;
 Isolador Pergurado ; 0,0000239124 ; 0,0031750800 ; 0,0144958500 ;-0,0158081050 ; 0,0031750534 ; 0,0000100810 ;;;;;;;;
 Isolador Pergurado ; 0,0000256702 ; 0,0034255855 ; 0,0173645020 ;-0,0158691410 ; 0,0034255578 ; 0,0000117344 ;;;;;;;;
 Isolador Pergurado ; 0,0000245764 ; 0,0034377436 ; 0,0138244630 ;-0,0172424320 ; 0,0034377245 ; 0,0000118180 ;;;;;;;;
 Isolador Pergurado ; 0,0000244678 ; 0,0038520673 ; 0,0157165530 ;-0,0144958500 ; 0,0038520666 ; 0,0000148384 ;;;;;;;;
 Isolador Pergurado ; 0,0000252808 ; 0,0039462768 ; 0,0165100100 ;-0,0171508790 ; 0,0039462748 ; 0,0000155731 ;;;;;;;;
 Isolador Pergurado ; 0,0000214551 ; 0,0040332483 ; 0,0151672360 ;-0,0169372560 ; 0,0040332719 ; 0,0000162673 ;;;;;;;;
 Isolador Pergurado ; 0,0000268689 ; 0,0033620891 ; 0,0155029300 ;-0,0143127440 ; 0,0033620490 ; 0,0000113034 ;;;;;;;;
 Isolador Pergurado ; 0,0000237292 ; 0,0036468701 ; 0,0181579590 ;-0,0156860350 ; 0,0036468658 ; 0,0000132996 ;;;;;;;;
 Isolador Pergurado ; 0,0000248865 ; 0,0038691272 ; 0,0191040040 ;-0,0172424320 ; 0,0038691246 ; 0,0000149701 ;;;;;;;;
 Isolador Pergurado ; 0,0000241943 ; 0,0034077042 ; 0,0161132810 ;-0,0156860350 ; 0,0034076864 ; 0,0000116123 ;;;;;;;;
 Isolador Pergurado ; 0,0000261865 ; 0,0033906285 ; 0,0163269040 ;-0,0164184570 ; 0,0033905952 ; 0,0000114961 ;;;;;;;;
 Isolador Pergurado ; 0,0000247498 ; 0,0036400424 ; 0,0177307130 ;-0,0162963870 ; 0,0036400311 ; 0,0000132498 ;;;;;;;;
 Isolador Pergurado ; 0,0000234009 ; 0,0040674559 ; 0,0234375000 ;-0,0220031740 ; 0,0040674699 ; 0,0000165443 ;;;;;;;;
 Isolador Pergurado ; 0,0000229150 ; 0,0042319575 ; 0,0169067380 ;-0,0198059080 ; 0,0042319801 ; 0,0000179097 ;;;;;;;;
 Isolador Pergurado ; 0,0000256152 ; 0,0041854892 ; 0,0207519530 ;-0,0169372560 ; 0,0041854945 ; 0,0000175184 ;;;;;;;;
 Isolador Pergurado ; 0,0000228625 ; 0,0035321069 ; 0,0169067380 ;-0,0128479000 ; 0,0035321036 ; 0,0000124758 ;;;;;;;;
 Isolador Pergurado ; 0,0000250891 ; 0,0031793728 ; 0,0167236330 ;-0,0141296390 ; 0,0031793374 ; 0,0000101082 ;;;;;;;;
 Isolador Pergurado ; 0,0000236401 ; 0,0030253634 ; 0,0148315430 ;-0,0159301760 ; 0,0030253315 ; 0,0000091526 ;;;;;;;;
 Isolador Pergurado ; 0,0000279321 ; 0,0031868949 ; 0,0169067380 ;-0,0153808590 ; 0,0031868362 ; 0,0000101559 ;;;;;;;;
 Isolador Pergurado ; 0,0000193225 ; 0,0031722756 ; 0,0139160160 ;-0,0177612300 ; 0,0031722802 ; 0,0000100634 ;;;;;;;;
 Isolador Pergurado ; 0,0000259399 ; 0,0031419388 ; 0,0150756840 ;-0,0130004880 ; 0,0031418946 ; 0,0000098715 ;;;;;;;;
 Isolador Pergurado ; 0,0000245105 ; 0,0032574682 ; 0,0174255370 ;-0,0166931150 ; 0,0032574412 ; 0,0000106109 ;;;;;;;;
 Isolador Pergurado ; 0,0000241138 ; 0,0037909509 ; 0,0161743160 ;-0,0178527830 ; 0,0037909500 ; 0,0000143713 ;;;;;;;;
 Isolador Pergurado ; 0,0000253711 ; 0,0035367674 ; 0,0180969240 ;-0,0146179200 ; 0,0035367471 ; 0,0000125086 ;;;;;;;;
 Isolador Pergurado ; 0,0000224768 ; 0,0034346252 ; 0,0172729490 ;-0,0177612300 ; 0,0034346203 ; 0,0000117966 ;;;;;;;;
 Isolador Pergurado ; 0,0000266541 ; 0,0031708289 ; 0,0161437990 ;-0,0139160160 ; 0,0031707803 ; 0,0000100538 ;;;;;;;;
 Isolador Pergurado ; 0,0000242407 ; 0,0029186265 ; 0,0176086430 ;-0,0142517090 ; 0,0029185842 ; 0,0000085181 ;;;;;;;;
 Isolador Pergurado ; 0,0000264404 ; 0,0034178098 ; 0,0157775880 ;-0,0140380860 ; 0,0034177759 ; 0,0000116812 ;;;;;;;;
 Isolador Pergurado ; 0,0000213403 ; 0,0037336635 ; 0,0194396970 ;-0,0145263670 ; 0,0037336772 ; 0,0000139403 ;;;;;;;;
 Isolador Pergurado ; 0,0000259302 ; 0,0030879783 ; 0,0133972170 ;-0,0147705080 ; 0,0030879312 ; 0,0000095353 ;;;;;;;;
 Isolador Pergurado ; 0,0000236914 ; 0,0029784064 ; 0,0143127440 ;-0,0130920410 ; 0,0029783717 ; 0,0000088707 ;;;;;;;;
 Isolador Pergurado ; 0,0000233435 ; 0,0031176860 ; 0,0160522460 ;-0,0129699710 ; 0,0031176609 ; 0,0000097198 ;;;;;;;;
 Isolador Pergurado ; 0,0000247290 ; 0,0027162699 ; 0,0165710450 ;-0,0133666990 ; 0,0027162117 ; 0,0000073778 ;;;;;;;;
 Isolador Pergurado ; 0,0000261499 ; 0,0023467778 ; 0,0154418950 ;-0,0107727050 ; 0,0023466791 ; 0,0000055069 ;;;;;;;;
 Isolador Pergurado ; 0,0000250903 ; 0,0026742667 ; 0,0158386230 ;-0,0134277340 ; 0,0026742024 ; 0,0000071514 ;;;;;;;;
 Isolador Pergurado ; 0,0000259741 ; 0,0030549607 ; 0,0162658690 ;-0,0158386230 ; 0,0030549114 ; 0,0000093325 ;;;;;;;;
 Isolador Pergurado ; 0,0000231140 ; 0,0029983000 ; 0,0166015630 ;-0,0161132810 ; 0,0029982709 ; 0,0000089896 ;;;;;;;;
 Isolador Pergurado ; 0,0000247876 ; 0,0027315934 ; 0,0168762210 ;-0,0159912110 ; 0,0027315356 ; 0,0000074613 ;;;;;;;;
 Isolador Pergurado ; 0,0000231934 ; 0,0034099317 ; 0,0198059080 ;-0,0174865720 ; 0,0034099210 ; 0,0000116276 ;;;;;;;;
 Isolador Pergurado ; 0,0000263501 ; 0,0028982001 ; 0,0144348140 ;-0,0120849610 ; 0,0028981383 ; 0,0000083992 ;;;;;;;;
 Isolador Pergurado ; 0,0000236279 ; 0,0038086916 ; 0,0186157230 ;-0,0169067380 ; 0,0038086944 ; 0,0000145062 ;;;;;;;;
 Isolador Pergurado ; 0,0000236621 ; 0,0031959970 ; 0,0185546880 ;-0,0147094730 ; 0,0031959733 ; 0,0000102142 ;;;;;;;;
 Isolador Pergurado ; 0,0000254858 ; 0,0025923616 ; 0,0144042970 ;-0,0124816890 ; 0,0025922882 ; 0,0000067200 ;;;;;;;;
 Isolador Pergurado ; 0,0000256824 ; 0,0020642111 ; 0,0155334470 ;-0,0111389160 ; 0,0020640927 ; 0,0000042605 ;;;;;;;;
 Isolador Pergurado ; 0,0000260437 ; 0,0019081019 ; 0,0141906740 ;-0,0092773438 ; 0,0019079623 ; 0,0000036403 ;;;;;;;;
 Isolador Pergurado ; 0,0000247449 ; 0,0024535730 ; 0,0130004880 ;-0,0134887700 ; 0,0024534973 ; 0,0000060196 ;;;;;;;;
 Isolador Pergurado ; 0,0000253638 ; 0,0020607463 ; 0,0118408200 ;-0,0097351074 ; 0,0020606314 ; 0,0000042462 ;;;;;;;;
 Isolador Pergurado ; 0,0000264978 ; 0,0022794941 ; 0,0136718750 ;-0,0116577150 ; 0,0022793857 ; 0,0000051956 ;;;;;;;;
 Isolador Pergurado ; 0,0000259680 ; 0,0023674156 ; 0,0130004880 ;-0,0121154790 ; 0,0023673205 ; 0,0000056042 ;;;;;;;;
 Isolador Pergurado ; 0,0000248816 ; 0,0020947760 ; 0,0114746090 ;-0,0095214844 ; 0,0020946702 ; 0,0000043876 ;;;;;;;;
 Isolador Pergurado ; 0,0000251123 ; 0,0019314134 ; 0,0133361820 ;-0,0113830570 ; 0,0019312888 ; 0,0000037299 ;;;;;;;;
 Isolador Pergurado ; 0,0000265247 ; 0,0017872844 ; 0,0118103030 ;-0,0105285640 ; 0,0017871233 ; 0,0000031938 ;;;;;;;;
 Isolador Pergurado ; 0,0000242896 ; 0,0029364617 ; 0,0171203610 ;-0,0184021000 ; 0,0029364200 ; 0,0000086226 ;;;;;;;;
 Isolador Pergurado ; 0,0000240869 ; 0,0031853922 ; 0,0165710450 ;-0,0151062010 ; 0,0031853648 ; 0,0000101465 ;;;;;;;;
 Isolador Pergurado ; 0,0000262134 ; 0,0027246593 ; 0,0135498050 ;-0,0139770510 ; 0,0027245877 ; 0,0000074234 ;;;;;;;;
 Isolador Pergurado ; 0,0000243335 ; 0,0032093918 ; 0,0181884770 ;-0,0141601560 ; 0,0032093638 ; 0,0000103000 ;;;;;;;;
 Isolador Pergurado ; 0,0000245496 ; 0,0032594477 ; 0,0150756840 ;-0,0169372560 ; 0,0032594204 ; 0,0000106238 ;;;;;;;;
 Isolador Pergurado ; 0,0000250110 ; 0,0035106797 ; 0,0164489750 ;-0,0138549800 ; 0,0035106608 ; 0,0000123247 ;;;;;;;;
 Isolador Pergurado ; 0,0000245178 ; 0,0029326256 ; 0,0155029300 ;-0,0123291020 ; 0,0029325817 ; 0,0000086000 ;;;;;;;;
 Isolador Pergurado ; 0,0000245605 ; 0,0026996556 ; 0,0154724120 ;-0,0145874020 ; 0,0026995979 ; 0,0000072878 ;;;;;;;;
 Isolador Pergurado ; 0,0000242957 ; 0,0026046715 ; 0,0174255370 ;-0,0132446290 ; 0,0026046103 ; 0,0000067840 ;;;;;;;;
