Classificador,Media,RMS,Maximo,Minimo,DesvioPadrao,Variancia
1,2.4917E-05,0.00181286,0.014953613,-0.011016846,0.001812725,3.28597E-06
1,2.5647E-05,0.001803646,0.011291504,-0.010314941,0.0018035,3.25261E-06
1,2.62805E-05,0.001785517,0.012084961,-0.0105896,0.001785359,3.18751E-06
1,2.53333E-05,0.001796384,0.01272583,-0.008850098,0.001796241,3.22648E-06
1,2.48499E-05,0.001789459,0.014282227,-0.009948731,0.001789323,3.20168E-06
1,2.6377E-05,0.001775785,0.015380859,-0.011749268,0.001775624,3.15284E-06
1,2.4895E-05,0.001745643,0.014129639,-0.010894775,0.001745501,3.04677E-06
1,2.59607E-05,0.001756918,0.014434814,-0.009735107,0.001756761,3.08621E-06
1,2.59253E-05,0.001775995,0.013977051,-0.010375977,0.001775841,3.15361E-06
1,0.000024375,0.001783032,0.016296387,-0.011291504,0.001782901,3.17873E-06
1,2.67566E-05,0.001811803,0.012969971,-0.010009766,0.001811642,3.28205E-06
1,2.57776E-05,0.001874703,0.013397217,-0.009552002,0.001874563,3.51399E-06
1,2.22534E-05,0.001685347,0.012145996,-0.010314941,0.001685234,2.84001E-06
1,2.01941E-05,0.001679049,0.013427734,-0.011260986,0.001678962,2.81891E-06
1,2.573E-05,0.001813089,0.013031006,-0.009674072,0.001812942,3.28676E-06
1,2.50232E-05,0.001786528,0.012298584,-0.008331299,0.001786388,3.19118E-06
1,2.57214E-05,0.001822794,0.012237549,-0.011688232,0.001822649,3.32205E-06
1,2.57666E-05,0.001811543,0.012512207,-0.010284424,0.001811396,3.28115E-06
1,2.4989E-05,0.001794799,0.011505127,-0.010559082,0.001794661,3.22081E-06
1,2.54346E-05,0.001804813,0.012207031,-0.00857544,0.00180467,3.25683E-06
1,2.58374E-05,0.001822567,0.012359619,-0.011260986,0.00182242,3.32121E-06
1,2.51099E-05,0.001836206,0.012420654,-0.01171875,0.001836071,3.37116E-06
1,2.56628E-05,0.001787548,0.01272583,-0.009918213,0.0017874,3.1948E-06
1,2.52332E-05,0.001803491,0.011657715,-0.012023926,0.001803351,3.25207E-06
1,2.66479E-05,0.001787847,0.014282227,-0.009643555,0.001787684,3.19581E-06
1,2.49756E-05,0.001805143,0.013793945,-0.010101318,0.001805006,3.25805E-06
1,2.5249E-05,0.001804426,0.015411377,-0.011627197,0.001804285,3.25544E-06
5,2.15552E-05,0.004055668,0.018920898,-0.015594482,0.004055692,1.64486E-05
5,2.63525E-05,0.003805832,0.019683838,-0.017486572,0.003805817,1.44842E-05
5,2.18445E-05,0.003800116,0.015441895,-0.021697998,0.003800129,1.4441E-05
5,2.71631E-05,0.003880838,0.020904541,-0.015991211,0.003880821,1.50608E-05
5,2.29919E-05,0.00402001,0.019744873,-0.015869141,0.004020025,1.61606E-05
5,2.28857E-05,0.004108461,0.018829346,-0.014831543,0.004108479,1.68796E-05
5,2.54346E-05,0.003783044,0.017974854,-0.017822266,0.003783034,1.43113E-05
5,2.37048E-05,0.003806178,0.021484375,-0.01675415,0.003806181,1.4487E-05
5,2.40051E-05,0.003778661,0.017669678,-0.017730713,0.003778661,1.42783E-05
5,2.34375E-05,0.003873481,0.02331543,-0.016967773,0.003873488,1.50039E-05
5,2.4845E-05,0.003725523,0.016052246,-0.016448975,0.003725515,1.38795E-05
5,2.40637E-05,0.003673217,0.018035889,-0.01751709,0.003673212,1.34925E-05
5,2.39001E-05,0.00375859,0.017456055,-0.016906738,0.003758589,1.4127E-05
5,2.16431E-05,0.003884834,0.018157959,-0.019622803,0.003884851,1.50921E-05
5,2.44568E-05,0.004355169,0.019958496,-0.019500732,0.004355187,1.89677E-05
5,2.38501E-05,0.004073161,0.018798828,-0.018829346,0.004073173,1.65907E-05
5,2.54163E-05,0.004008408,0.018859863,-0.01739502,0.004008407,1.60673E-05
5,2.17493E-05,0.003703782,0.014587402,-0.015350342,0.003703792,1.37181E-05
5,2.4408E-05,0.004039847,0.018035889,-0.017974854,0.004039854,1.63204E-05
5,2.55505E-05,0.004208957,0.018035889,-0.020477295,0.004208964,1.77154E-05
5,2.04053E-05,0.004169693,0.01663208,-0.016418457,0.004169726,1.73866E-05
5,2.67566E-05,0.004269473,0.019989014,-0.020874023,0.004269474,1.82284E-05
5,2.26099E-05,0.004494575,0.019012451,-0.017333984,0.004494608,2.02015E-05
5,2.27502E-05,0.004655669,0.019836426,-0.020172119,0.004655707,2.16756E-05
5,2.48816E-05,0.004587139,0.026062012,-0.02230835,0.004587163,2.10421E-05
5,2.45984E-05,0.004578845,0.023284912,-0.021606445,0.004578871,2.09661E-05
5,2.28125E-05,0.004743658,0.021087646,-0.022033691,0.004743698,2.25027E-05
5,2.45813E-05,0.004568657,0.018341064,-0.024627686,0.004568683,2.08729E-05
5,2.40454E-05,0.004165533,0.019744873,-0.022613525,0.004165546,1.73518E-05
5,2.15552E-05,0.003976653,0.015930176,-0.017852783,0.003976674,1.58139E-05
5,2.35254E-05,0.004118232,0.020568848,-0.018157959,0.004118247,1.696E-05
5,2.40869E-05,0.004653427,0.025085449,-0.022155762,0.004653457,2.16547E-05
5,2.427E-05,0.004629082,0.018798828,-0.02142334,0.004629111,2.14287E-05
5,2.33398E-05,0.004295598,0.018768311,-0.016052246,0.00429562,1.84524E-05
5,2.36536E-05,0.004095451,0.016998291,-0.024017334,0.004095465,1.67728E-05
5,2.32227E-05,0.004201575,0.018707275,-0.022521973,0.004201595,1.76534E-05
5,2.3197E-05,0.004249666,0.018554688,-0.022277832,0.004249688,1.80598E-05
5,2.58337E-05,0.004142478,0.017272949,-0.018066406,0.00414248,1.71601E-05
5,2.54248E-05,0.004208227,0.018432617,-0.019958496,0.004208234,1.77092E-05
5,2.09937E-05,0.004556358,0.021697998,-0.020599365,0.004556401,2.07608E-05
5,2.57495E-05,0.004179076,0.019134521,-0.018493652,0.004179081,1.74647E-05
5,2.32947E-05,0.004158969,0.018554688,-0.016906738,0.004158987,1.72972E-05
5,2.32312E-05,0.004208744,0.017028809,-0.018951416,0.004208764,1.77137E-05
5,2.17139E-05,0.004258977,0.020111084,-0.023620605,0.004259007,1.81391E-05
5,2.6676E-05,0.00426761,0.018035889,-0.017578125,0.004267612,1.82125E-05
5,2.2229E-05,0.003828959,0.018005371,-0.015869141,0.003828971,1.4661E-05
5,2.60303E-05,0.003871842,0.01965332,-0.024108887,0.003871832,1.49911E-05
5,2.2804E-05,0.003694449,0.019805908,-0.016815186,0.003694453,1.3649E-05
5,2.47815E-05,0.004043814,0.019042969,-0.016357422,0.004043819,1.63525E-05
5,2.20483E-05,0.004038416,0.020629883,-0.02053833,0.004038436,1.6309E-05
5,2.42566E-05,0.003842537,0.023498535,-0.017578125,0.003842538,1.47651E-05
5,2.36987E-05,0.004107956,0.019470215,-0.019378662,0.00410797,1.68754E-05
5,2.55811E-05,0.003826168,0.017883301,-0.018707275,0.003826159,1.46395E-05
5,2.27734E-05,0.00385937,0.021484375,-0.021697998,0.00385938,1.48948E-05
5,2.36816E-05,0.00371987,0.016906738,-0.014862061,0.003719869,1.38374E-05
5,2.52502E-05,0.003395287,0.013885498,-0.018432617,0.003395261,1.15278E-05
5,2.24268E-05,0.003586288,0.017700195,-0.014801025,0.003586289,1.28615E-05
5,2.45654E-05,0.003614414,0.017822266,-0.017364502,0.003614403,1.30639E-05
5,2.47742E-05,0.003403438,0.015350342,-0.015716553,0.003403415,1.15832E-05
5,2.32336E-05,0.003193374,0.013336182,-0.014434814,0.003193354,1.01975E-05
5,2.42725E-05,0.003280126,0.014404297,-0.015625,0.003280102,1.07591E-05
5,2.4408E-05,0.003411443,0.017211914,-0.015777588,0.003411424,1.16378E-05
5,2.59778E-05,0.003056985,0.018859863,-0.018280029,0.003056935,9.34485E-06
5,2.40845E-05,0.002977045,0.016723633,-0.015533447,0.002977007,8.86257E-06
5,2.354E-05,0.003340864,0.015197754,-0.014648438,0.003340848,1.11613E-05
5,2.41113E-05,0.003240462,0.013641357,-0.014160156,0.003240437,1.05004E-05
5,2.4408E-05,0.003306425,0.017364502,-0.015228271,0.003306401,1.09323E-05
5,2.20313E-05,0.003669874,0.02520752,-0.015533447,0.003669881,1.3468E-05
5,2.43811E-05,0.003474038,0.017883301,-0.017700195,0.003474022,1.20688E-05
5,1.67493E-05,0.002908763,0.014923096,-0.015960693,0.002908773,8.46096E-06
5,2.44482E-05,0.003461609,0.017211914,-0.019500732,0.003461592,1.19826E-05
5,2.40076E-05,0.003245871,0.014923096,-0.018157959,0.003245847,1.05355E-05
5,2.34851E-05,0.003438886,0.014678955,-0.016265869,0.003438874,1.18259E-05
5,2.40051E-05,0.003555227,0.018615723,-0.016876221,0.003555217,1.26396E-05
5,2.44006E-05,0.003633543,0.014801025,-0.01385498,0.003633534,1.32026E-05
5,2.4469E-05,0.003607794,0.02166748,-0.017852783,0.003607783,1.30161E-05
5,2.33301E-05,0.003537582,0.014862061,-0.013702393,0.003537576,1.25144E-05
5,2.38806E-05,0.003291188,0.015899658,-0.014709473,0.003291167,1.08318E-05
5,2.69971E-05,0.003256748,0.017608643,-0.018981934,0.003256701,1.06061E-05
5,2.20166E-05,0.003336736,0.015808105,-0.015411377,0.00333673,1.11338E-05
5,2.31165E-05,0.00346851,0.015991211,-0.018249512,0.003468502,1.20305E-05
5,2.37451E-05,0.003443847,0.016662598,-0.015563965,0.003443834,1.186E-05
5,2.42297E-05,0.003162699,0.014434814,-0.013061523,0.00316267,1.00025E-05
5,2.34888E-05,0.003149518,0.014587402,-0.012542725,0.003149493,9.91931E-06
5,2.50586E-05,0.003226056,0.015258789,-0.013702393,0.003226024,1.04072E-05
5,2.48523E-05,0.003344857,0.017059326,-0.015197754,0.003344832,1.11879E-05
5,2.38977E-05,0.003229569,0.013916016,-0.016479492,0.003229545,1.043E-05
5,2.48938E-05,0.003454534,0.01550293,-0.015319824,0.003454513,1.19337E-05
5,2.31519E-05,0.003285305,0.016113281,-0.016693115,0.003285289,1.07931E-05
5,2.47815E-05,0.003252879,0.014892578,-0.015045166,0.00325285,1.0581E-05
5,2.34265E-05,0.003238147,0.015960693,-0.016357422,0.003238127,1.04855E-05
5,2.43774E-05,0.003182124,0.019134521,-0.018707275,0.003182094,1.01257E-05
5,2.50952E-05,0.003263365,0.014434814,-0.014434814,0.003263334,1.06493E-05
5,2.24585E-05,0.003531104,0.01550293,-0.017883301,0.003531103,1.24687E-05
5,2.23865E-05,0.003482753,0.017730713,-0.01449585,0.003482751,1.21296E-05
5,2.3457E-05,0.003387288,0.01751709,-0.015899658,0.003387274,1.14736E-05
5,2.50696E-05,0.003363765,0.015106201,-0.017364502,0.003363739,1.13147E-05
5,2.34851E-05,0.003598156,0.020782471,-0.017456055,0.003598152,1.29467E-05
5,2.50354E-05,0.003497899,0.01751709,-0.019012451,0.00349788,1.22352E-05
5,2.28809E-05,0.003188418,0.014160156,-0.015686035,0.003188399,1.01659E-05
5,2.99731E-05,0.010648305,0.043548584,-0.045928955,0.010648476,0.00011339
5,2.14465E-05,0.010671018,0.039306641,-0.039123535,0.01067121,0.000113875
5,2.29602E-05,0.011172351,0.043212891,-0.039520264,0.011172551,0.000124826
5,3.04614E-05,0.010633027,0.039520264,-0.046295166,0.010633196,0.000113065
5,1.47168E-05,0.010718167,0.040924072,-0.040863037,0.010718371,0.000114883
5,2.80481E-05,0.012457858,0.046691895,-0.049804688,0.012458075,0.000155204
5,2.59814E-05,0.011588038,0.050079346,-0.046691895,0.011588241,0.000134287
5,2.72876E-05,0.010839525,0.050170898,-0.038116455,0.010839707,0.000117499
5,1.44702E-05,0.01171636,0.044158936,-0.047088623,0.011716586,0.000137278
5,1.84033E-05,0.012780562,0.053497314,-0.04864502,0.012780805,0.000163349
5,3.60388E-05,0.011619773,0.039978027,-0.04006958,0.011619949,0.000135023
5,2.08899E-05,0.010752486,0.048339844,-0.040863037,0.010752681,0.00011562
5,2.37402E-05,0.011586926,0.046142578,-0.044403076,0.011587133,0.000134262
5,2.71484E-05,0.01103172,0.049041748,-0.042297363,0.011031908,0.000121703
5,2.41956E-05,0.011225901,0.042663574,-0.03918457,0.011226099,0.000126025
5,2.41406E-05,0.011218484,0.046325684,-0.047546387,0.011218682,0.000125859
5,1.53967E-05,0.01254921,0.046783447,-0.059356689,0.012549451,0.000157489
5,3.07068E-05,0.011414716,0.039520264,-0.043731689,0.011414903,0.0001303
5,1.7135E-05,0.011597722,0.048248291,-0.037902832,0.011597941,0.000134512
5,2.47083E-05,0.011160486,0.044464111,-0.044921875,0.011160682,0.000124561
5,1.9115E-05,0.012161951,0.046508789,-0.042358398,0.01216218,0.000147919
5,2.97559E-05,0.012767428,0.046905518,-0.048248291,0.012767648,0.000163013
5,3.39941E-05,0.012664214,0.045349121,-0.044219971,0.012664422,0.000160388
5,2.45496E-05,0.013531657,0.050079346,-0.057189941,0.013531906,0.000183112
5,1.35645E-05,0.013257822,0.046234131,-0.049865723,0.013258081,0.000175777
5,2.62708E-05,0.012841164,0.051879883,-0.054138184,0.012841394,0.000164901
5,3.03772E-05,0.013585884,0.0574646,-0.049713135,0.013586122,0.000184583
5,2.29651E-05,0.012531313,0.053344727,-0.044342041,0.012531542,0.00015704
5,2.52625E-05,0.012940572,0.046264648,-0.052032471,0.012940806,0.000167464
5,1.73535E-05,0.012101878,0.048309326,-0.049743652,0.012102108,0.000146461
5,2.52808E-05,0.012558163,0.045715332,-0.054229736,0.012558389,0.000157713
5,2.1521E-05,0.013455572,0.069793701,-0.050323486,0.013455824,0.000181059
5,2.39575E-05,0.012813293,0.05178833,-0.047668457,0.012813527,0.000164186
5,2.59094E-05,0.012308057,0.043792725,-0.043945313,0.012308276,0.000151494
5,1.69373E-05,0.012016514,0.052001953,-0.046722412,0.012016743,0.000144402
5,3.55713E-05,0.011607128,0.044952393,-0.0546875,0.011607306,0.00013473
5,1.27307E-05,0.011818471,0.046508789,-0.045623779,0.011818701,0.000139682
5,2.40076E-05,0.012052089,0.056518555,-0.045959473,0.012052307,0.000145258
5,2.31787E-05,0.013750996,0.054992676,-0.046356201,0.013751252,0.000189097
5,3.06165E-05,0.01238056,0.049407959,-0.05480957,0.012380769,0.000153283
5,1.77771E-05,0.011630635,0.046417236,-0.04699707,0.011630854,0.000135277
5,2.41296E-05,0.01257252,0.046447754,-0.052032471,0.012572748,0.000158074
5,2.52039E-05,0.011438726,0.047058105,-0.051452637,0.011438927,0.000130849
5,3.14307E-05,0.0122554,0.042785645,-0.050354004,0.012255605,0.0001502
5,1.31677E-05,0.012933433,0.047485352,-0.046508789,0.012933685,0.00016728
5,3.51843E-05,0.011471648,0.045776367,-0.052062988,0.011471823,0.000131603
5,1.82434E-05,0.011685368,0.046844482,-0.046112061,0.011685587,0.000136553
5,2.53955E-05,0.012176751,0.044586182,-0.056304932,0.012176968,0.000148279
5,2.88147E-05,0.011238137,0.041748047,-0.043121338,0.011238325,0.0001263
5,0.0000125,0.013490216,0.058898926,-0.055328369,0.01349048,0.000181993
5,2.43457E-05,0.013346654,0.069274902,-0.047454834,0.013346898,0.00017814
5,3.45947E-05,0.012767641,0.043243408,-0.048919678,0.012767849,0.000163018
5,2.35901E-05,0.013137737,0.049438477,-0.055877686,0.013137978,0.000172606
5,1.71582E-05,0.011875722,0.041168213,-0.041564941,0.011875948,0.000141038
5,3.11072E-05,0.012505116,0.0440979,-0.049987793,0.012505328,0.000156383
5,1.8949E-05,0.012355552,0.053985596,-0.051300049,0.012355785,0.000152665
5,1.6283E-05,0.012499517,0.045837402,-0.046203613,0.012499757,0.000156244
5,3.42126E-05,0.011834196,0.046356201,-0.04510498,0.011834384,0.000140053
5,2.49268E-05,0.012564547,0.044403076,-0.048492432,0.012564774,0.000157874
5,2.71277E-05,0.013808897,0.053375244,-0.052490234,0.013809147,0.000190693
5,1.51965E-05,0.012847585,0.049255371,-0.04888916,0.012847833,0.000165067
5,2.48608E-05,0.012062402,0.050964355,-0.050445557,0.012062617,0.000145507
5,2.40076E-05,0.01211878,0.050018311,-0.051574707,0.012118998,0.00014687
5,2.32043E-05,0.012516405,0.047302246,-0.050811768,0.012516634,0.000156666
5,2.63916E-05,0.010981238,0.041412354,-0.044006348,0.010981426,0.000120592
5,2.23926E-05,0.011527333,0.042816162,-0.044433594,0.011527542,0.000132884
5,1.85376E-05,0.014071188,0.055999756,-0.064483643,0.014071457,0.000198006
5,3.79077E-05,0.014603987,0.05645752,-0.058410645,0.01460423,0.000213284
5,2.45544E-05,0.0143865,0.056030273,-0.058441162,0.014386766,0.000206979
5,7.90039E-06,0.011107311,0.048950195,-0.044921875,0.01110753,0.000123377
5,2.91541E-05,0.014259553,0.050079346,-0.056335449,0.014259809,0.000203342
5,2.57104E-05,0.013377455,0.048797607,-0.048461914,0.013377698,0.000178963
5,1.30566E-05,0.011499373,0.052276611,-0.054718018,0.011499596,0.000132241
5,2.91077E-05,0.011690867,0.04296875,-0.045440674,0.011691064,0.000136681
5,2.63354E-05,0.012229998,0.041992188,-0.048156738,0.012230215,0.000149578
5,2.30994E-05,0.013258302,0.05291748,-0.063720703,0.013258547,0.000175789
5,2.26221E-05,0.011777277,0.043884277,-0.042510986,0.01177749,0.000138709
5,2.73694E-05,0.011608738,0.053375244,-0.045257568,0.011608937,0.000134767
5,2.20544E-05,0.011962876,0.050292969,-0.05065918,0.011963095,0.000143116
5,2.32776E-05,0.012543669,0.04284668,-0.044769287,0.012543899,0.000157349
5,1.54163E-05,0.01305685,0.046783447,-0.052612305,0.013057102,0.000170488
5,3.12097E-05,0.012585227,0.045501709,-0.045928955,0.01258544,0.000158393
5,2.32202E-05,0.013502925,0.049865723,-0.049865723,0.013503175,0.000182336
5,2.35815E-05,0.01385968,0.05355835,-0.048583984,0.013859937,0.000192098
5,3.22815E-05,0.014029926,0.057830811,-0.060546875,0.01403017,0.000196846
5,1.58179E-05,0.012573122,0.041992188,-0.051483154,0.012573363,0.000158089
5,2.30066E-05,0.013410854,0.049591064,-0.055297852,0.013411102,0.000179858
5,2.05542E-05,0.01254275,0.050994873,-0.053283691,0.012542984,0.000157326
5,3.46252E-05,0.01248905,0.048736572,-0.048034668,0.012489252,0.000155981
5,2.00745E-05,0.011816617,0.046051025,-0.044219971,0.011816836,0.000139638
5,1.76209E-05,0.011662974,0.044281006,-0.044158936,0.011663194,0.00013603
5,2.72302E-05,0.011353192,0.055267334,-0.054931641,0.011353386,0.000128899
5,3.03174E-05,0.011580209,0.050323486,-0.051025391,0.011580401,0.000134106
5,1.67505E-05,0.011886552,0.050384521,-0.053070068,0.011886778,0.000141295
5,2.39258E-05,0.012648719,0.050201416,-0.052307129,0.012648949,0.000159996
5,2.67334E-05,0.012419754,0.047607422,-0.04397583,0.012419974,0.000154256
5,1.56592E-05,0.013177134,0.049072266,-0.062408447,0.013177389,0.000173644
5,3.92676E-05,0.013031076,0.056121826,-0.052825928,0.013031277,0.000169814
5,2.1311E-05,0.01283523,0.047851563,-0.053955078,0.012835469,0.000164749
5,2.41553E-05,0.013348898,0.050170898,-0.051635742,0.013349143,0.0001782
5,1.64014E-05,0.016828435,0.068237305,-0.062438965,0.016828764,0.000283207
5,2.63757E-05,0.017205369,0.066925049,-0.069458008,0.017205693,0.000296036
5,2.03735E-05,0.015728282,0.058319092,-0.061859131,0.015728584,0.000247388
5,2.02319E-05,0.017113489,0.060424805,-0.061981201,0.01711382,0.000292883
5,4.09045E-05,0.016577616,0.059906006,-0.061737061,0.016577897,0.000274827
5,1.2301E-05,0.01456263,0.055877686,-0.054290771,0.014562916,0.000212079
5,3.18164E-05,0.019280412,0.0730896,-0.075073242,0.019280772,0.000371748
5,1.74634E-05,0.017757161,0.057342529,-0.060913086,0.017757508,0.000315329
5,2.85315E-05,0.016217992,0.058685303,-0.057434082,0.016218292,0.000263033
5,2.37415E-05,0.016886366,0.075744629,-0.068450928,0.016886687,0.00028516
5,3.37842E-05,0.016976016,0.090179443,-0.060913086,0.016976322,0.000288196
5,2.38672E-05,0.01641506,0.068481445,-0.065887451,0.016415371,0.000269464
5,1.28748E-05,0.016613394,0.054107666,-0.062103271,0.016613721,0.000276016
5,3.01819E-05,0.017094917,0.057128906,-0.054901123,0.017095232,0.000292247
5,3.62769E-05,0.016627773,0.05859375,-0.062835693,0.016628066,0.000276493
5,1.62219E-05,0.017027718,0.064086914,-0.064208984,0.017028051,0.000289955
5,1.95447E-05,0.016409966,0.066711426,-0.072357178,0.016410282,0.000269297
5,3.06433E-05,0.016420583,0.065826416,-0.057128906,0.016420883,0.000269645
5,1.6521E-05,0.015475332,0.061523438,-0.063842773,0.015475633,0.000239495
5,3.07556E-05,0.016179186,0.069885254,-0.059875488,0.016179481,0.000261776
5,2.33081E-05,0.016501411,0.061462402,-0.058654785,0.016501724,0.000272307
5,1.37817E-05,0.015379896,0.071868896,-0.055114746,0.015380198,0.00023655
5,3.1554E-05,0.015362552,0.053710938,-0.059143066,0.015362827,0.000236016
5,2.6676E-05,0.014893252,0.06149292,-0.062713623,0.014893526,0.000221817
5,2.00977E-05,0.015377367,0.066833496,-0.054229736,0.015377662,0.000236472
5,3.18958E-05,0.013780883,0.044769287,-0.053985596,0.013781121,0.000189919
5,2.39673E-05,0.015193153,0.067840576,-0.061920166,0.015193438,0.000230841
5,1.77429E-05,0.013882396,0.04989624,-0.043792725,0.013882662,0.000192728
5,2.39624E-05,0.015245973,0.053070068,-0.058776855,0.015246259,0.000232448
5,2.56055E-05,0.014978526,0.052886963,-0.058135986,0.014978804,0.000224365
5,2.17896E-05,0.015024278,0.058319092,-0.051727295,0.015024562,0.000225737
5,2.33643E-05,0.016137982,0.054595947,-0.05355835,0.016138288,0.000260444
5,3.54334E-05,0.01684941,0.059112549,-0.06729126,0.016849709,0.000283913
5,1.50696E-05,0.015761468,0.057983398,-0.065338135,0.015761776,0.000248434
5,1.9032E-05,0.017143688,0.06652832,-0.076904297,0.01714402,0.000293917
5,3.45105E-05,0.017607452,0.062561035,-0.062438965,0.01760777,0.000310034
5,1.28442E-05,0.017131381,0.072753906,-0.068695068,0.017131719,0.000293496
5,3.77307E-05,0.018787616,0.072235107,-0.06842041,0.018787953,0.000352987
5,2.67456E-05,0.020055592,0.070495605,-0.074584961,0.020055975,0.000402242
5,1.6748E-05,0.023747812,0.084411621,-0.089355469,0.023748281,0.000563981
5,2.52527E-05,0.022970857,0.082214355,-0.0859375,0.022971303,0.000527681
5,2.05713E-05,0.023127957,0.083404541,-0.1000061,0.02312841,0.000534923
5,3.46387E-05,0.023622596,0.082092285,-0.092041016,0.023623043,0.000558048
5,1.42517E-05,0.023684049,0.096374512,-0.09942627,0.023684519,0.000560956
5,4.89478E-05,0.022658783,0.077697754,-0.084350586,0.022659183,0.000513439
5,-5.27344E-07,0.023129463,0.084594727,-0.094512939,0.023129925,0.000534993
5,3.21008E-05,0.021356911,0.072998047,-0.078063965,0.021357314,0.000456135
5,2.74951E-05,0.019226357,0.070953369,-0.089233398,0.019226722,0.000369667
5,2.47961E-05,0.017339824,0.060943604,-0.078735352,0.017340153,0.000300681
5,1.42236E-05,0.01724756,0.068237305,-0.071929932,0.0172479,0.00029749
5,2.6709E-05,0.016833886,0.056976318,-0.061248779,0.016834202,0.00028339
5,2.01221E-05,0.016025245,0.058929443,-0.055450439,0.016025553,0.000256818
5,3.24365E-05,0.015982087,0.051696777,-0.054748535,0.015982374,0.000255436
5,1.6803E-05,0.01609154,0.061401367,-0.056213379,0.016091853,0.000258948
5,2.29297E-05,0.016225839,0.068756104,-0.061645508,0.016226147,0.000263288
5,2.81445E-05,0.014659326,0.058410645,-0.060577393,0.014659592,0.000214904
5,2.55493E-05,0.015842361,0.06552124,-0.053222656,0.015842657,0.00025099
5,2.25488E-05,0.015820617,0.062927246,-0.058929443,0.015820918,0.000250301
5,1.4259E-05,0.015871581,0.060546875,-0.054840088,0.015871892,0.000251917
5,1.99976E-05,0.017493528,0.067687988,-0.068511963,0.017493866,0.000306035
5,4.05396E-05,0.017661372,0.06451416,-0.064208984,0.017661679,0.000311935
5,1.63025E-05,0.017984682,0.076324463,-0.061035156,0.017985034,0.000323461
5,3.14026E-05,0.01756456,0.066894531,-0.072143555,0.017564883,0.000308525
5,1.40576E-05,0.01760996,0.064483643,-0.088378906,0.017610307,0.000310123
5,3.604E-05,0.019200009,0.087493896,-0.074676514,0.019200359,0.000368654
5,9.84985E-06,0.01844573,0.066467285,-0.068725586,0.018446096,0.000340258
5,3.14685E-05,0.017980407,0.066314697,-0.061767578,0.017980739,0.000323307
5,3.14136E-05,0.018646144,0.06539917,-0.06854248,0.018646491,0.000347692
5,3.41406E-05,0.017842989,0.064880371,-0.059539795,0.017843313,0.000318384
5,8.56934E-06,0.015411384,0.060424805,-0.05947876,0.01541169,0.00023752
5,2.06555E-05,0.016086922,0.069641113,-0.060058594,0.016087231,0.000258799
5,2.19409E-05,0.017133986,0.06640625,-0.068481445,0.017134315,0.000293585
5,2.77185E-05,0.016844881,0.061309814,-0.063049316,0.016845195,0.000283761
5,1.41516E-05,0.018153857,0.073883057,-0.067352295,0.018154215,0.000329576
5,2.27136E-05,0.01808576,0.069458008,-0.067443848,0.018086107,0.000327107
5,1.56799E-05,0.018164389,0.066955566,-0.06829834,0.018164746,0.000329958
5,3.33301E-05,0.017753947,0.065429688,-0.077178955,0.017754271,0.000315214
5,3.37122E-05,0.017485797,0.06842041,-0.062072754,0.017486114,0.000305764
5,1.88733E-05,0.017134914,0.060180664,-0.06350708,0.017135247,0.000293617
5,2.47632E-05,0.016587665,0.062805176,-0.072784424,0.016587978,0.000275161
5,2.22888E-05,0.01522885,0.05657959,-0.056152344,0.015229139,0.000231927
5,3.84998E-05,0.015398212,0.054351807,-0.061004639,0.015398472,0.000237113
5,1.21387E-05,0.015518734,0.064025879,-0.054199219,0.01551904,0.000240841
5,2.57996E-05,0.01532157,0.055206299,-0.057922363,0.015321855,0.000234759
5,2.11841E-05,0.014725826,0.051940918,-0.060791016,0.014726106,0.000216858
5,2.71924E-05,0.014310381,0.054412842,-0.049468994,0.014310641,0.000204794
5,2.41272E-05,0.015076802,0.053741455,-0.05557251,0.015077084,0.000227318
5,1.59619E-05,0.014957405,0.053466797,-0.051574707,0.014957696,0.000223733
5,3.10559E-05,0.014538976,0.051391602,-0.053863525,0.014539233,0.000211389
5,2.18066E-05,0.01490285,0.055236816,-0.049316406,0.014903132,0.000222103
5,3.01111E-05,0.01427454,0.061676025,-0.057281494,0.014274794,0.00020377
5,2.56726E-05,0.014554338,0.048522949,-0.051818848,0.014554607,0.000211837
5,1.63782E-05,0.013677431,0.048339844,-0.058135986,0.013677695,0.000187079
5,3.12952E-05,0.013043277,0.055267334,-0.058746338,0.013043501,0.000170133
5,1.61877E-05,0.014063063,0.050689697,-0.053192139,0.014063335,0.000197777
5,2.83081E-05,0.014171637,0.054779053,-0.056854248,0.014171892,0.000200843
5,2.69922E-05,0.014091972,0.051452637,-0.051269531,0.014092228,0.000198591
5,2.19849E-05,0.01381837,0.056121826,-0.062286377,0.013818629,0.000190955
5,2.90112E-05,0.013956617,0.054656982,-0.060272217,0.013956866,0.000194794
5,2.32727E-05,0.014267384,0.052154541,-0.04888916,0.01426765,0.000203566
5,3.46985E-05,0.016172437,0.080108643,-0.067077637,0.016172723,0.000261557
5,2.02673E-05,0.015602911,0.058074951,-0.062286377,0.01560321,0.00024346
5,1.94836E-05,0.01678577,0.062866211,-0.058776855,0.016786094,0.000281773
5,3.10156E-05,0.018148434,0.082672119,-0.075592041,0.018148771,0.000329378
5,2.93396E-05,0.019945884,0.079772949,-0.078063965,0.019946261,0.000397853
5,1.25513E-05,0.020600897,0.091247559,-0.092407227,0.020601305,0.000424414
5,4.26367E-05,0.020556426,0.073242188,-0.087371826,0.020556793,0.000422582
